from_snapshot,to_snapshot,from_timestamp,to_timestamp,event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,market,outcome,point,from_price,to_price,price_change,abs_price_change,price_pct_change,from_implied_probability,to_implied_probability,implied_probability_change,abs_implied_probability_change
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,onexbet,1xBet,spreads,Qatar,1.5,1.51,1.81,0.30000000000000004,0.30000000000000004,0.19867549668874174,0.6622516556291391,0.5524861878453039,-0.10976546778383522,0.10976546778383522
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,pmu_fr,PMU (FR),totals,Under,2.5,1.87,1.57,-0.30000000000000004,0.30000000000000004,-0.16042780748663102,0.53475935828877,0.6369426751592356,0.10218331687046567,0.10218331687046567
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,pmu_fr,PMU (FR),totals,Over,2.5,1.7,2.04,0.3400000000000001,0.3400000000000001,0.20000000000000004,0.5882352941176471,0.49019607843137253,-0.09803921568627455,0.09803921568627455
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,pinnacle,Pinnacle,h2h,Canada,,1.5,1.31,-0.18999999999999995,0.18999999999999995,-0.12666666666666662,0.6666666666666666,0.7633587786259541,0.09669211195928751,0.09669211195928751
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,unibet_nl,Unibet (NL),totals,Over,2.5,1.76,2.12,0.3600000000000001,0.3600000000000001,0.2045454545454546,0.5681818181818182,0.4716981132075471,-0.09648370497427111,0.09648370497427111
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,unibet_se,Unibet (SE),totals,Over,2.5,1.76,2.12,0.3600000000000001,0.3600000000000001,0.2045454545454546,0.5681818181818182,0.4716981132075471,-0.09648370497427111,0.09648370497427111
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,d1279ce7f33136a33e99ad442fc855e8,2026-06-24T22:00:00Z,Morocco,Haiti,everygame,Everygame,h2h,Morocco,,1.18,1.33,0.15000000000000013,0.15000000000000013,0.12711864406779674,0.8474576271186441,0.7518796992481203,-0.09557792787052388,0.09557792787052388
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,unibet_nl,Unibet (NL),totals,Under,2.5,1.94,1.64,-0.30000000000000004,0.30000000000000004,-0.154639175257732,0.5154639175257733,0.6097560975609756,0.09429218003520234,0.09429218003520234
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,unibet_se,Unibet (SE),totals,Under,2.5,1.94,1.64,-0.30000000000000004,0.30000000000000004,-0.154639175257732,0.5154639175257733,0.6097560975609756,0.09429218003520234,0.09429218003520234
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d1279ce7f33136a33e99ad442fc855e8,2026-06-24T22:00:00Z,Morocco,Haiti,pinnacle,Pinnacle,h2h,Morocco,,1.34,1.19,-0.15000000000000013,0.15000000000000013,-0.11194029850746277,0.7462686567164178,0.8403361344537815,0.09406747773736368,0.09406747773736368
