match,commence_time,logged_at_utc,submission_id,score,actual_score,predicted_probability,hit
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,3-2,0-0,0.017065657769265743,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,2-3,0-0,0.0058954090475645295,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,4-0,0-0,0.09264214217601403,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,0-4,0-0,0.0012969899904641965,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,4-1,0-0,0.04632107108800702,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,1-4,0-0,0.0012969899904641965,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,4-2,0-0,0.013510312400668714,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,2-4,0-0,0.0014410999894046627,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,4-3,0-0,0.004632107108800702,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,3-4,0-0,0.0014410999894046627,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,5-0,0-0,0.05639086915061724,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,0-5,0-0,0.0012969899904641965,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,5-1,0-0,0.027020624801337427,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,1-5,0-0,0.0012969899904641965,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,5-2,0-0,0.01080824992053497,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,2-5,0-0,0.0012969899904641965,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,5-3,0-0,0.0032424749761604914,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,3-5,0-0,0.0012969899904641965,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,5-4,0-0,0.0012969899904641965,0
Ecuador vs Curaçao,2026-06-21T00:00:00Z,2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,4-5,0-0,0.0012969899904641965,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,1-0,0-4,0.058284031143453464,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,0-0,0-4,0.08014054282224851,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,0-1,0-4,0.12571065540744866,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,2-0,0-4,0.023745346021406964,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,1-1,0-4,0.0986345142427674,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,0-2,0-4,0.11247795483824351,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,2-1,0-4,0.04007027141112426,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,2-2,0-4,0.03561801903211045,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,1-2,0-4,0.08548324567706507,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,3-0,0-4,0.00986345142427674,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,3-3,0-4,0.00986345142427674,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,0-3,0-4,0.0712360380642209,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,3-1,0-4,0.012822486851559761,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,4-4,0-4,0.0014247207612844179,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,1-3,0-4,0.05342702854816567,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,3-2,0-4,0.011656806228690692,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,2-3,0-4,0.021370811419266268,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,4-0,0-4,0.0032056217128899403,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,0-4,0-4,0.033743386451473054,1
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,4-1,0-4,0.004579459589842772,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,1-4,0-4,0.025644973703119522,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,4-2,0-4,0.004274162283853254,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,2-4,0-4,0.012822486851559761,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,4-3,0-4,0.0028494415225688357,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,3-4,0-4,0.005342702854816567,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,5-0,0-4,0.0012822486851559762,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,0-5,0-4,0.013937485708217132,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,5-1,0-4,0.0014247207612844179,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,1-5,0-4,0.011656806228690692,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,5-2,0-4,0.0014247207612844179,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,2-5,0-4,0.006748677290294611,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,5-3,0-4,0.0012822486851559762,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,3-5,0-4,0.0025644973703119523,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,5-4,0-4,0.0012822486851559762,0
Tunisia vs Japan,2026-06-21T04:00:00Z,2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,4-5,0-4,0.0012822486851559762,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,1-0,4-0,0.08048919895680441,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,2-0,4-0,0.11296729678147988,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,2-1,4-0,0.06439135916544354,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,3-0,4-0,0.11707519848262461,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,3-1,4-0,0.06778037806888793,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,3-2,4-0,0.020122299739201103,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,4-0,4-0,0.09539460617102745,1
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,4-1,4-0,0.05365946597120294,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,4-2,4-0,0.016097839791360886,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,4-3,4-0,0.00585375992413123,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,5-0,4-0,0.06778037806888793,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,5-1,4-0,0.03577297731413529,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,5-2,4-0,0.012878271833088708,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,5-3,4-0,0.004292757277696236,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,5-4,4-0,0.0012878271833088708,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,0-0,4-0,0.02682973298560147,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,1-1,4-0,0.037877270097319726,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,2-2,4-0,0.01694509451722198,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,3-3,4-0,0.006439135916544354,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,4-4,4-0,0.0014309190925654118,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,0-1,4-0,0.016097839791360886,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,0-2,4-0,0.007575454019463945,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,1-2,4-0,0.013414866492800735,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,0-3,4-0,0.002146378638848118,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,1-3,4-0,0.004953181474264888,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,2-3,4-0,0.006439135916544354,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,0-4,4-0,0.0012878271833088708,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,1-4,4-0,0.0014309190925654118,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,2-4,4-0,0.0014309190925654118,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,3-4,4-0,0.0014309190925654118,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,0-5,4-0,0.0012878271833088708,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,1-5,4-0,0.0012878271833088708,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,2-5,4-0,0.0012878271833088708,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,3-5,4-0,0.0012878271833088708,0
Spain vs Saudi Arabia,2026-06-21T16:00:00Z,2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,4-5,4-0,0.0012878271833088708,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,1-0,0-0,0.10849531725011527,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,2-0,0-0,0.11230217048696142,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,2-1,0-0,0.08534964957009068,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,3-0,0-0,0.0825964350678297,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,3-1,0-0,0.06401223717756802,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,3-2,0-0,0.024620091222141545,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,4-0,0-0,0.04741647198338371,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,4-1,0-0,0.035562353987537786,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,4-2,0-0,0.014548235722174549,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,4-3,0-0,0.006738130229217686,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,5-0,0-0,0.02133741239252267,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,5-1,0-0,0.016845325573044214,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,5-2,0-0,0.009848036488856618,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,5-3,0-0,0.00376542571632753,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,5-4,0-0,0.0014224941595015114,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,0-0,0-0,0.06401223717756802,1
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,1-1,0-0,0.08534964957009068,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,2-2,0-0,0.035562353987537786,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,3-3,0-0,0.010668706196261335,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,4-4,0-0,0.0021337412392522675,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,0-1,0-0,0.04267482478504534,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,0-2,0-0,0.017781176993768893,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,1-2,0-0,0.03369065114608843,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,0-3,0-0,0.008001529647196002,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,1-3,0-0,0.01163858857773964,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,2-3,0-0,0.01163858857773964,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,0-4,0-0,0.0023277177155479277,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,1-4,0-0,0.004000764823598001,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,2-4,0-0,0.004267482478504535,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,3-4,0-0,0.003369065114608843,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,0-5,0-0,0.0012802447435513603,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,1-5,0-0,0.0014224941595015114,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,2-5,0-0,0.0014224941595015114,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,3-5,0-0,0.0012802447435513603,0
Belgium vs Iran,2026-06-21T19:00:00Z,2026-06-21T00:05:00+00:00,conversation-belgium-iran-20260621,4-5,0-0,0.0012802447435513603,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,1-0,2-2,0.13485151690252217,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,2-0,2-2,0.1269190747317856,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,2-1,2-2,0.0809109101415133,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,3-0,2-2,0.08352093950091695,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,3-1,2-2,0.05394060676100886,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,3-2,2-2,0.019037861209767835,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,4-0,2-2,0.0431524854088071,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,4-1,2-2,0.02697030338050443,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,4-2,2-2,0.011768859656947388,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,4-3,2-2,0.00431524854088071,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,5-0,2-2,0.01798020225366962,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,5-1,2-2,0.012945745622642129,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,5-2,2-2,0.006472872811321064,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,5-3,2-2,0.002157624270440355,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,5-4,2-2,0.0012945745622642128,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,0-0,2-2,0.0863049708176142,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,1-1,2-2,0.09246961159030091,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,2-2,2-2,0.029422149142368476,1
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,3-3,2-2,0.007615144483907134,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,4-4,2-2,0.0014384161802935699,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,0-1,2-2,0.051782982490568515,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,0-2,2-2,0.01798020225366962,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,1-2,2-2,0.029422149142368476,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,0-3,2-2,0.0068135503277063835,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,1-3,2-2,0.010788121352201774,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,2-3,2-2,0.009958265863570868,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,0-4,2-2,0.001618218202830266,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,1-4,2-2,0.0028768323605871397,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,2-4,2-2,0.0028768323605871397,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,3-4,2-2,0.0018493922318060184,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,0-5,2-2,0.0012945745622642128,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,1-5,2-2,0.0012945745622642128,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,2-5,2-2,0.0012945745622642128,0
Uruguay vs Cape Verde,2026-06-21T22:00:00Z,2026-06-21T00:10:00+00:00,conversation-uruguay-cabo-verde-20260621,3-5,2-2,0.0012945745622642128,0
