match,commence_time,logged_at_utc,submission_id,score,actual_score,displayed_probability_pct,hit
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,4-4,1-1,1.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-1,1-1,2.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-2,1-1,2.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-2,1-1,15.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-3,1-1,1.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-3,1-1,2.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,2-3,1-1,2.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-4,1-1,0.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-4,1-1,0.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,2-4,1-1,0.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,3-4,1-1,0.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-5,1-1,0.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-5,1-1,0.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,2-5,1-1,0.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,3-5,1-1,0.0,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,4-5,1-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-0,0-1,2.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-0,0-1,1.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-1,0-1,2.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-0,0-1,1.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-1,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-2,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-0,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-1,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-2,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-3,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-0,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-1,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-2,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-3,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-4,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-0,0-1,10.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-1,0-1,3.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-2,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-3,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-4,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-1,0-1,7.0,1
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-2,0-1,24.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-2,0-1,13.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-3,0-1,20.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-3,0-1,5.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-3,0-1,1.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-4,0-1,4.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-4,0-1,1.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-4,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-4,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-5,0-1,1.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-5,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-5,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-5,0-1,0.0,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-5,0-1,1.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-0,2-0,1.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-0,2-0,1.0,1
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-1,2-0,2.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-0,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-1,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-2,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-0,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-1,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-2,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-3,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-0,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-1,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-2,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-3,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-4,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-0,2-0,15.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-1,2-0,9.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-2,2-0,1.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-3,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-4,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-1,2-0,8.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-2,2-0,24.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-2,2-0,21.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-3,2-0,4.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-3,2-0,10.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-3,2-0,1.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-4,2-0,1.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-4,2-0,1.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-4,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-4,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-5,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-5,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-5,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-5,2-0,0.0,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-5,2-0,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-0,7-1,1.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-0,7-1,7.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-1,7-1,16.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-0,7-1,7.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-1,7-1,2.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-2,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-0,7-1,11.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-1,7-1,4.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-2,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-3,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-0,7-1,10.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-1,7-1,2.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-2,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-3,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-4,7-1,1.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-0,7-1,3.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-1,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-2,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-3,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-4,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-1,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-2,7-1,1.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-2,7-1,1.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-3,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-3,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-3,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-4,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-4,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-4,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-4,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-5,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-5,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-5,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-5,7-1,0.0,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-5,7-1,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-0,2-2,3.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-0,2-2,3.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-1,2-2,23.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-0,2-2,1.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-1,2-2,5.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-2,2-2,1.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-0,2-2,1.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-1,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-2,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-3,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-0,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-1,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-2,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-3,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-4,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-0,2-2,18.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-1,2-2,9.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-2,2-2,8.0,1
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-3,2-2,1.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-4,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-1,2-2,3.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-2,2-2,2.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-2,2-2,11.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-3,2-2,1.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-3,2-2,2.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-3,2-2,4.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-4,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-4,2-2,1.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-4,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-4,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-5,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-5,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-5,2-2,0.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-5,2-2,1.0,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-5,2-2,1.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,1-0,1-0,4.0,1
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,2-0,1-0,3.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,2-1,1-0,9.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,3-0,1-0,1.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,3-1,1-0,3.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,3-2,1-0,1.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,4-0,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,4-1,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,4-2,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,4-3,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,5-0,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,5-1,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,5-2,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,5-3,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,5-4,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,0-0,1-0,17.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,1-1,1-0,25.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,2-2,1-0,6.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,3-3,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,4-4,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,0-1,1-0,8.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,0-2,1-0,5.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,1-2,1-0,9.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,0-3,1-0,4.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,1-3,1-0,3.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,2-3,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,0-4,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,1-4,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,2-4,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,3-4,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,0-5,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,1-5,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,2-5,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,3-5,1-0,0.0,0
Ivory Coast vs Ecuador,2026-06-14T23:03:00Z,2026-06-14T21:19:05+00:00,conversation-ivory-coast-ecuador-20260614,4-5,1-0,1.0,0
Sweden vs Tunisia,2026-06-15T02:00:00Z,2026-06-14T21:22:38+00:00,conversation-sweden-tunisia-20260614,1-0,5-1,21.0,0
Sweden vs Tunisia,2026-06-15T02:00:00Z,2026-06-14T21:22:38+00:00,conversation-sweden-tunisia-20260614,2-0,5-1,24.0,0
