division,sheet,date,match,outcome,actual_outcome,odds_source,predicted_probability,hit
SP1,SP1,46040,Sociedad vs Barcelona,D,H,closing_average,0.21610790068232652,0
SP1,SP1,46040,Sociedad vs Barcelona,A,H,closing_average,0.5829577320875104,0
SP1,SP1,46041,Elche vs Sevilla,H,D,closing_average,0.3944150028673339,0
SP1,SP1,46041,Elche vs Sevilla,D,D,closing_average,0.3100828476489895,1
SP1,SP1,46041,Elche vs Sevilla,A,D,closing_average,0.29550214948367654,0
SP1,SP1,46045,Levante vs Elche,H,H,closing_average,0.42177586062684463,1
SP1,SP1,46045,Levante vs Elche,D,H,closing_average,0.28245050126061966,0
SP1,SP1,46045,Levante vs Elche,A,H,closing_average,0.2957736381125357,0
SP1,SP1,46046,Vallecano vs Osasuna,H,A,closing_average,0.42470964921608245,0
SP1,SP1,46046,Vallecano vs Osasuna,D,A,closing_average,0.3051312042911661,0
SP1,SP1,46046,Vallecano vs Osasuna,A,A,closing_average,0.2701591464927516,1
SP1,SP1,46046,Valencia vs Espanol,H,H,closing_average,0.39493425403381216,1
SP1,SP1,46046,Valencia vs Espanol,D,H,closing_average,0.3035025296272705,0
SP1,SP1,46046,Valencia vs Espanol,A,H,closing_average,0.3015632163389173,0
SP1,SP1,46046,Sevilla vs Ath Bilbao,H,H,closing_average,0.3610665073378394,1
SP1,SP1,46046,Sevilla vs Ath Bilbao,D,H,closing_average,0.3173008700847679,0
SP1,SP1,46046,Sevilla vs Ath Bilbao,A,H,closing_average,0.3216326225773927,0
SP1,SP1,46046,Villarreal vs Real Madrid,H,A,closing_average,0.2527764021085052,0
SP1,SP1,46046,Villarreal vs Real Madrid,D,A,closing_average,0.2334280849100765,0
SP1,SP1,46046,Villarreal vs Real Madrid,A,A,closing_average,0.5137955129814183,1
SP1,SP1,46047,Ath Madrid vs Mallorca,H,H,closing_average,0.7152647572250598,1
SP1,SP1,46047,Ath Madrid vs Mallorca,D,H,closing_average,0.1865908062326243,0
SP1,SP1,46047,Ath Madrid vs Mallorca,A,H,closing_average,0.0981444365423159,0
SP1,SP1,46047,Barcelona vs Oviedo,H,H,closing_average,0.8446425929049421,1
SP1,SP1,46047,Barcelona vs Oviedo,D,H,closing_average,0.10117643893620698,0
SP1,SP1,46047,Barcelona vs Oviedo,A,H,closing_average,0.05418096815885082,0
SP1,SP1,46047,Sociedad vs Celta,H,H,closing_average,0.4446071103851073,1
SP1,SP1,46047,Sociedad vs Celta,D,H,closing_average,0.28913100429951766,0
SP1,SP1,46047,Sociedad vs Celta,A,H,closing_average,0.26626188531537504,0
SP1,SP1,46047,Alaves vs Betis,H,H,closing_average,0.35474373859678227,1
SP1,SP1,46047,Alaves vs Betis,D,H,closing_average,0.31987062531099686,0
SP1,SP1,46047,Alaves vs Betis,A,H,closing_average,0.325385636092221,0
SP1,SP1,46048,Girona vs Getafe,H,D,closing_average,0.43661584001652154,0
SP1,SP1,46048,Girona vs Getafe,D,D,closing_average,0.31969159811379205,1
SP1,SP1,46048,Girona vs Getafe,A,D,closing_average,0.24369256186968644,0
SP1,SP1,46052,Espanol vs Alaves,H,A,closing_average,0.4849479350913632,0
SP1,SP1,46052,Espanol vs Alaves,D,A,closing_average,0.30644918373851615,0
SP1,SP1,46052,Espanol vs Alaves,A,A,closing_average,0.20860288117012074,1
SP1,SP1,46053,Oviedo vs Girona,H,H,closing_average,0.33920371670898386,1
SP1,SP1,46053,Oviedo vs Girona,D,H,closing_average,0.315380044297985,0
SP1,SP1,46053,Oviedo vs Girona,A,H,closing_average,0.34541623899303114,0
SP1,SP1,46053,Osasuna vs Villarreal,H,D,closing_average,0.3449794576828267,0
SP1,SP1,46053,Osasuna vs Villarreal,D,D,closing_average,0.2871322925225966,1
SP1,SP1,46053,Osasuna vs Villarreal,A,D,closing_average,0.3678882497945769,0
SP1,SP1,46053,Levante vs Ath Madrid,H,D,closing_average,0.19392901665690382,0
SP1,SP1,46053,Levante vs Ath Madrid,D,D,closing_average,0.2472341128584088,1
SP1,SP1,46053,Levante vs Ath Madrid,A,D,closing_average,0.5588368704846873,0
SP1,SP1,46053,Elche vs Barcelona,H,A,closing_average,0.10975295722637096,0
SP1,SP1,46053,Elche vs Barcelona,D,A,closing_average,0.15112947145228717,0
SP1,SP1,46053,Elche vs Barcelona,A,A,closing_average,0.7391175713213419,1
SP1,SP1,46054,Real Madrid vs Vallecano,H,H,closing_average,0.7499373571837286,1
SP1,SP1,46054,Real Madrid vs Vallecano,D,H,closing_average,0.15314766127252805,0
SP1,SP1,46054,Real Madrid vs Vallecano,A,H,closing_average,0.09691498154374338,0
SP1,SP1,46054,Betis vs Valencia,H,H,closing_average,0.521160862136076,1
SP1,SP1,46054,Betis vs Valencia,D,H,closing_average,0.27106355185813147,0
SP1,SP1,46054,Betis vs Valencia,A,H,closing_average,0.2077755860057924,0
SP1,SP1,46054,Getafe vs Celta,H,D,closing_average,0.3259725732278245,0
SP1,SP1,46054,Getafe vs Celta,D,D,closing_average,0.33641297592907154,1
SP1,SP1,46054,Getafe vs Celta,A,D,closing_average,0.33761445084310393,0
SP1,SP1,46054,Ath Bilbao vs Sociedad,H,D,closing_average,0.427214570397225,0
SP1,SP1,46054,Ath Bilbao vs Sociedad,D,D,closing_average,0.3045626453476991,1
SP1,SP1,46054,Ath Bilbao vs Sociedad,A,D,closing_average,0.26822278425507595,0
SP1,SP1,46055,Mallorca vs Sevilla,H,H,closing_average,0.35542952654578414,1
SP1,SP1,46055,Mallorca vs Sevilla,D,H,closing_average,0.3129196828393116,0
SP1,SP1,46055,Mallorca vs Sevilla,A,H,closing_average,0.3316507906149042,0
SP1,SP1,46059,Celta vs Osasuna,H,A,closing_average,0.4603649416691595,0
SP1,SP1,46059,Celta vs Osasuna,D,A,closing_average,0.29128028716721505,0
SP1,SP1,46059,Celta vs Osasuna,A,A,closing_average,0.24835477116362548,1
SP1,SP1,46060,Barcelona vs Mallorca,H,H,closing_average,0.8263264826187695,1
SP1,SP1,46060,Barcelona vs Mallorca,D,H,closing_average,0.11214430835540441,0
SP1,SP1,46060,Barcelona vs Mallorca,A,H,closing_average,0.06152920902582607,0
SP1,SP1,46060,Sociedad vs Elche,H,H,closing_average,0.582017914483691,1
SP1,SP1,46060,Sociedad vs Elche,D,H,closing_average,0.23454453270238299,0
SP1,SP1,46060,Sociedad vs Elche,A,H,closing_average,0.18343755281392599,0
SP1,SP1,46061,Alaves vs Getafe,H,A,closing_average,0.3966655661934632,0
SP1,SP1,46061,Alaves vs Getafe,D,A,closing_average,0.35358204027731926,0
SP1,SP1,46061,Alaves vs Getafe,A,A,closing_average,0.2497523935292176,1
SP1,SP1,46061,Ath Bilbao vs Levante,H,H,closing_average,0.5859485814391402,1
SP1,SP1,46061,Ath Bilbao vs Levante,D,H,closing_average,0.2437667225108568,0
SP1,SP1,46061,Ath Bilbao vs Levante,A,H,closing_average,0.17028469605000288,0
SP1,SP1,46061,Sevilla vs Girona,H,D,closing_average,0.4672758338904985,0
SP1,SP1,46061,Sevilla vs Girona,D,D,closing_average,0.2776168189584726,1
SP1,SP1,46061,Sevilla vs Girona,A,D,closing_average,0.2551073471510289,0
SP1,SP1,46061,Ath Madrid vs Betis,H,A,closing_average,0.6495593287308887,0
SP1,SP1,46061,Ath Madrid vs Betis,D,A,closing_average,0.20211610014158551,0
SP1,SP1,46061,Ath Madrid vs Betis,A,A,closing_average,0.14832457112752576,1
SP1,SP1,46061,Valencia vs Real Madrid,H,A,closing_average,0.18816290454174597,0
SP1,SP1,46061,Valencia vs Real Madrid,D,A,closing_average,0.2299258906717433,0
SP1,SP1,46061,Valencia vs Real Madrid,A,A,closing_average,0.5819112047865107,1
SP1,SP1,46062,Villarreal vs Espanol,H,H,closing_average,0.5588093993515814,1
SP1,SP1,46062,Villarreal vs Espanol,D,H,closing_average,0.24153142836423847,0
SP1,SP1,46062,Villarreal vs Espanol,A,H,closing_average,0.19965917228418018,0
SP1,SP1,46066,Elche vs Osasuna,H,D,closing_average,0.32727467475220196,0
SP1,SP1,46066,Elche vs Osasuna,D,D,closing_average,0.30017549786189224,1
SP1,SP1,46066,Elche vs Osasuna,A,D,closing_average,0.37254982738590586,0
SP1,SP1,46067,Espanol vs Celta,H,D,closing_average,0.36473255437355184,0
SP1,SP1,46067,Espanol vs Celta,D,D,closing_average,0.30852786566680784,1
SP1,SP1,46067,Espanol vs Celta,A,D,closing_average,0.3267395799596402,0
SP1,SP1,46067,Getafe vs Villarreal,H,H,closing_average,0.3084015327710954,1
SP1,SP1,46067,Getafe vs Villarreal,D,H,closing_average,0.3312058714619158,0
SP1,SP1,46067,Getafe vs Villarreal,A,H,closing_average,0.36039259576698884,0
SP1,SP1,46067,Sevilla vs Alaves,H,D,closing_average,0.4495919978941827,0
SP1,SP1,46067,Sevilla vs Alaves,D,D,closing_average,0.30955514609107665,1
SP1,SP1,46067,Sevilla vs Alaves,A,D,closing_average,0.24085285601474074,0
SP1,SP1,46067,Real Madrid vs Sociedad,H,H,closing_average,0.6900171078327526,1
SP1,SP1,46067,Real Madrid vs Sociedad,D,H,closing_average,0.18608729089190376,0
SP1,SP1,46067,Real Madrid vs Sociedad,A,H,closing_average,0.12389560127534353,0
SP1,SP1,46068,Oviedo vs Ath Bilbao,H,A,closing_average,0.28778420851834113,0
SP1,SP1,46068,Oviedo vs Ath Bilbao,D,A,closing_average,0.3221611617543204,0
SP1,SP1,46068,Oviedo vs Ath Bilbao,A,A,closing_average,0.3900546297273384,1
SP1,SP1,46068,Vallecano vs Ath Madrid,H,H,closing_average,0.20716245562476432,1
SP1,SP1,46068,Vallecano vs Ath Madrid,D,H,closing_average,0.2632930651096865,0
SP1,SP1,46068,Vallecano vs Ath Madrid,A,H,closing_average,0.5295444792655493,0
SP1,SP1,46068,Levante vs Valencia,H,A,closing_average,0.35051017876928675,0
SP1,SP1,46068,Levante vs Valencia,D,A,closing_average,0.30027782830872013,0
SP1,SP1,46068,Levante vs Valencia,A,A,closing_average,0.349211992921993,1
SP1,SP1,46068,Mallorca vs Betis,H,A,closing_average,0.31427870461236507,0
SP1,SP1,46068,Mallorca vs Betis,D,A,closing_average,0.29931305201177627,0
SP1,SP1,46068,Mallorca vs Betis,A,A,closing_average,0.3864082433758587,1
SP1,SP1,46069,Girona vs Barcelona,H,H,closing_average,0.12080445756677133,1
SP1,SP1,46069,Girona vs Barcelona,D,H,closing_average,0.16626620573235842,0
SP1,SP1,46069,Girona vs Barcelona,A,H,closing_average,0.7129293367008702,0
SP1,SP1,46071,Levante vs Villarreal,H,A,closing_average,0.2366825844071399,0
SP1,SP1,46071,Levante vs Villarreal,D,A,closing_average,0.2581400714550399,0
SP1,SP1,46071,Levante vs Villarreal,A,A,closing_average,0.5051773441378201,1
SP1,SP1,46073,Ath Bilbao vs Elche,H,H,closing_average,0.5548769426135333,1
SP1,SP1,46073,Ath Bilbao vs Elche,D,H,closing_average,0.25494346011973146,0
SP1,SP1,46073,Ath Bilbao vs Elche,A,H,closing_average,0.1901795972667352,0
SP1,SP1,46074,Sociedad vs Oviedo,H,D,closing_average,0.6161137440758294,0
SP1,SP1,46074,Sociedad vs Oviedo,D,D,closing_average,0.24170616113744078,1
SP1,SP1,46074,Sociedad vs Oviedo,A,D,closing_average,0.14218009478672985,0
SP1,SP1,46074,Betis vs Vallecano,H,D,closing_average,0.4940549043952439,0
SP1,SP1,46074,Betis vs Vallecano,D,D,closing_average,0.2735202514188162,1
SP1,SP1,46074,Betis vs Vallecano,A,D,closing_average,0.23242484418593992,0
SP1,SP1,46074,Osasuna vs Real Madrid,H,H,closing_average,0.20381888751484578,1
SP1,SP1,46074,Osasuna vs Real Madrid,D,H,closing_average,0.23899575134989529,0
SP1,SP1,46074,Osasuna vs Real Madrid,A,H,closing_average,0.557185361135259,0
SP1,SP1,46074,Ath Madrid vs Espanol,H,H,closing_average,0.6673016320963266,1
SP1,SP1,46074,Ath Madrid vs Espanol,D,H,closing_average,0.20724566106956396,0
SP1,SP1,46074,Ath Madrid vs Espanol,A,H,closing_average,0.1254527068341094,0
SP1,SP1,46075,Getafe vs Sevilla,H,A,closing_average,0.4039115985112335,0
SP1,SP1,46075,Getafe vs Sevilla,D,A,closing_average,0.33611215161827646,0
SP1,SP1,46075,Getafe vs Sevilla,A,A,closing_average,0.25997624987049006,1
SP1,SP1,46075,Barcelona vs Levante,H,H,closing_average,0.8561587917134401,1
SP1,SP1,46075,Barcelona vs Levante,D,H,closing_average,0.0910807225227064,0
SP1,SP1,46075,Barcelona vs Levante,A,H,closing_average,0.05276048576385345,0
SP1,SP1,46075,Celta vs Mallorca,H,H,closing_average,0.5297127520579774,1
SP1,SP1,46075,Celta vs Mallorca,D,H,closing_average,0.27094502835149414,0
SP1,SP1,46075,Celta vs Mallorca,A,H,closing_average,0.19934221959052847,0
SP1,SP1,46075,Villarreal vs Valencia,H,H,closing_average,0.5640037551969243,1
SP1,SP1,46075,Villarreal vs Valencia,D,H,closing_average,0.24338146542089492,0
SP1,SP1,46075,Villarreal vs Valencia,A,H,closing_average,0.19261477938218066,0
SP1,SP1,46076,Alaves vs Girona,H,D,closing_average,0.3968668407310705,0
SP1,SP1,46076,Alaves vs Girona,D,D,closing_average,0.31070496083550914,1
SP1,SP1,46076,Alaves vs Girona,A,D,closing_average,0.2924281984334204,0
SP1,SP1,46080,Levante vs Alaves,H,H,closing_average,0.3504976290537373,1
SP1,SP1,46080,Levante vs Alaves,D,H,closing_average,0.3091274170998536,0
SP1,SP1,46080,Levante vs Alaves,A,H,closing_average,0.34037495384640915,0
SP1,SP1,46081,Vallecano vs Ath Bilbao,H,D,closing_average,0.3875079407364905,0
SP1,SP1,46081,Vallecano vs Ath Bilbao,D,D,closing_average,0.30873583475071215,1
SP1,SP1,46081,Vallecano vs Ath Bilbao,A,D,closing_average,0.3037562245127974,0
SP1,SP1,46081,Barcelona vs Villarreal,H,H,closing_average,0.6859943812424035,1
SP1,SP1,46081,Barcelona vs Villarreal,D,H,closing_average,0.16964120980182182,0
SP1,SP1,46081,Barcelona vs Villarreal,A,H,closing_average,0.14436440895577463,0
SP1,SP1,46081,Mallorca vs Sociedad,H,A,closing_average,0.3093834478715435,0
SP1,SP1,46081,Mallorca vs Sociedad,D,A,closing_average,0.2920887209718919,0
SP1,SP1,46081,Mallorca vs Sociedad,A,A,closing_average,0.3985278311565645,1
SP1,SP1,46081,Oviedo vs Ath Madrid,H,A,closing_average,0.19984902811851293,0
SP1,SP1,46081,Oviedo vs Ath Madrid,D,A,closing_average,0.2672202302321192,0
SP1,SP1,46081,Oviedo vs Ath Madrid,A,A,closing_average,0.5329307416493677,1
SP1,SP1,46082,Elche vs Espanol,H,D,closing_average,0.39211511636443735,0
SP1,SP1,46082,Elche vs Espanol,D,D,closing_average,0.28779091109316496,1
SP1,SP1,46082,Elche vs Espanol,A,D,closing_average,0.3200939725423978,0
SP1,SP1,46082,Valencia vs Osasuna,H,H,closing_average,0.39240258228902525,1
SP1,SP1,46082,Valencia vs Osasuna,D,H,closing_average,0.30281871302046964,0
SP1,SP1,46082,Valencia vs Osasuna,A,H,closing_average,0.30477870469050505,0
SP1,SP1,46082,Betis vs Sevilla,H,D,closing_average,0.542357897904676,0
SP1,SP1,46082,Betis vs Sevilla,D,D,closing_average,0.25854869653537976,1
SP1,SP1,46082,Betis vs Sevilla,A,D,closing_average,0.19909340555994434,0
SP1,SP1,46082,Girona vs Celta,H,A,closing_average,0.3909279157359247,0
SP1,SP1,46082,Girona vs Celta,D,A,closing_average,0.290782801519623,0
SP1,SP1,46082,Girona vs Celta,A,A,closing_average,0.31828928274445223,1
SP1,SP1,46083,Real Madrid vs Getafe,H,A,closing_average,0.6774002802080429,0
SP1,SP1,46083,Real Madrid vs Getafe,D,A,closing_average,0.21399690670208626,0
SP1,SP1,46083,Real Madrid vs Getafe,A,A,closing_average,0.10860281308987077,1
SP1,SP1,46085,Vallecano vs Oviedo,H,H,closing_average,0.5446330051842218,1
SP1,SP1,46085,Vallecano vs Oviedo,D,H,closing_average,0.26767474402519986,0
SP1,SP1,46085,Vallecano vs Oviedo,A,H,closing_average,0.1876922507905784,0
SP1,SP1,46087,Celta vs Real Madrid,H,A,closing_average,0.3165907119381285,0
SP1,SP1,46087,Celta vs Real Madrid,D,A,closing_average,0.2866690287976347,0
SP1,SP1,46087,Celta vs Real Madrid,A,A,closing_average,0.39674025926423695,1
SP1,SP1,46088,Osasuna vs Mallorca,H,D,closing_average,0.4980974244473097,0
SP1,SP1,46088,Osasuna vs Mallorca,D,D,closing_average,0.2793484071826158,1
SP1,SP1,46088,Osasuna vs Mallorca,A,D,closing_average,0.2225541683700745,0
SP1,SP1,46088,Levante vs Girona,H,D,closing_average,0.34838380765214244,0
SP1,SP1,46088,Levante vs Girona,D,D,closing_average,0.28418014521473856,1
SP1,SP1,46088,Levante vs Girona,A,D,closing_average,0.367436047133119,0
SP1,SP1,46088,Ath Madrid vs Sociedad,H,H,closing_average,0.578389498934357,1
SP1,SP1,46088,Ath Madrid vs Sociedad,D,H,closing_average,0.23747478167833802,0
SP1,SP1,46088,Ath Madrid vs Sociedad,A,H,closing_average,0.18413571938730505,0
SP1,SP1,46088,Ath Bilbao vs Barcelona,H,A,closing_average,0.20377057623646558,0
SP1,SP1,46088,Ath Bilbao vs Barcelona,D,A,closing_average,0.22095029694961021,0
SP1,SP1,46088,Ath Bilbao vs Barcelona,A,A,closing_average,0.5752791268139241,1
SP1,SP1,46089,Villarreal vs Elche,H,H,closing_average,0.6509277199576713,1
SP1,SP1,46089,Villarreal vs Elche,D,H,closing_average,0.20563076120667173,0
SP1,SP1,46089,Villarreal vs Elche,A,H,closing_average,0.14344151883565703,0
SP1,SP1,46089,Getafe vs Betis,H,H,closing_average,0.3465479045525015,1
SP1,SP1,46089,Getafe vs Betis,D,H,closing_average,0.34029252721400877,0
SP1,SP1,46089,Getafe vs Betis,A,H,closing_average,0.3131595682334898,0
SP1,SP1,46089,Sevilla vs Vallecano,H,D,closing_average,0.3725814637688934,0
SP1,SP1,46089,Sevilla vs Vallecano,D,D,closing_average,0.3110993740380528,1
SP1,SP1,46089,Sevilla vs Vallecano,A,D,closing_average,0.3163191621930537,0
SP1,SP1,46089,Valencia vs Alaves,H,H,closing_average,0.4525923663661625,1
SP1,SP1,46089,Valencia vs Alaves,D,H,closing_average,0.3066423850298431,0
SP1,SP1,46089,Valencia vs Alaves,A,H,closing_average,0.24076524860399443,0
SP1,SP1,46090,Espanol vs Oviedo,H,D,closing_average,0.48493056574338134,0
SP1,SP1,46090,Espanol vs Oviedo,D,D,closing_average,0.2894662453975876,1
SP1,SP1,46090,Espanol vs Oviedo,A,D,closing_average,0.2256031888590311,0
SP1,SP1,46094,Alaves vs Villarreal,H,D,closing_average,0.2755041621678102,0
SP1,SP1,46094,Alaves vs Villarreal,D,D,closing_average,0.27712955545493595,1
SP1,SP1,46094,Alaves vs Villarreal,A,D,closing_average,0.4473662823772538,0
SP1,SP1,46095,Girona vs Ath Bilbao,H,H,closing_average,0.3357781870806473,1
SP1,SP1,46095,Girona vs Ath Bilbao,D,H,closing_average,0.28663991580055254,0
SP1,SP1,46095,Girona vs Ath Bilbao,A,H,closing_average,0.3775818971188001,0
SP1,SP1,46095,Ath Madrid vs Getafe,H,H,closing_average,0.5737758397581584,1
SP1,SP1,46095,Ath Madrid vs Getafe,D,H,closing_average,0.27196311479866464,0
SP1,SP1,46095,Ath Madrid vs Getafe,A,H,closing_average,0.154261045443177,0
SP1,SP1,46095,Oviedo vs Valencia,H,H,closing_average,0.33573755234993025,1
SP1,SP1,46095,Oviedo vs Valencia,D,H,closing_average,0.3013029315960912,0
SP1,SP1,46095,Oviedo vs Valencia,A,H,closing_average,0.36295951605397864,0
SP1,SP1,46095,Real Madrid vs Elche,H,H,closing_average,0.7405041327739896,1
SP1,SP1,46095,Real Madrid vs Elche,D,H,closing_average,0.15859026115058464,0
SP1,SP1,46095,Real Madrid vs Elche,A,H,closing_average,0.10090560607542563,0
SP1,SP1,46096,Mallorca vs Espanol,H,H,closing_average,0.3867350089544864,1
SP1,SP1,46096,Mallorca vs Espanol,D,H,closing_average,0.3041314148088681,0
SP1,SP1,46096,Mallorca vs Espanol,A,H,closing_average,0.30913357623664545,0
SP1,SP1,46096,Barcelona vs Sevilla,H,H,closing_average,0.7374691331282762,1
SP1,SP1,46096,Barcelona vs Sevilla,D,H,closing_average,0.1608109864402374,0
SP1,SP1,46096,Barcelona vs Sevilla,A,H,closing_average,0.10171988043148639,0
SP1,SP1,46096,Betis vs Celta,H,D,closing_average,0.46511872478835364,0
SP1,SP1,46096,Betis vs Celta,D,D,closing_average,0.2829939229133959,1
SP1,SP1,46096,Betis vs Celta,A,D,closing_average,0.25188735229825054,0
SP1,SP1,46096,Sociedad vs Osasuna,H,H,closing_average,0.49210683811223527,1
SP1,SP1,46096,Sociedad vs Osasuna,D,H,closing_average,0.26626743931851826,0
SP1,SP1,46096,Sociedad vs Osasuna,A,H,closing_average,0.2416257225692466,0
SP1,SP1,46097,Vallecano vs Levante,H,D,closing_average,0.523139332726219,0
SP1,SP1,46097,Vallecano vs Levante,D,D,closing_average,0.2652537461710407,1
SP1,SP1,46097,Vallecano vs Levante,A,D,closing_average,0.2116069211027403,0
SP1,SP1,46101,Villarreal vs Sociedad,H,H,closing_average,0.4892952656306469,1
SP1,SP1,46101,Villarreal vs Sociedad,D,H,closing_average,0.25951572099747017,0
SP1,SP1,46101,Villarreal vs Sociedad,A,H,closing_average,0.2511890133718829,0
SP1,SP1,46102,Elche vs Mallorca,H,H,closing_average,0.4575039675710817,1
SP1,SP1,46102,Elche vs Mallorca,D,H,closing_average,0.2783036004512514,0
SP1,SP1,46102,Elche vs Mallorca,A,H,closing_average,0.26419243197766684,0
SP1,SP1,46102,Espanol vs Getafe,H,A,closing_average,0.38212009406588715,0
SP1,SP1,46102,Espanol vs Getafe,D,A,closing_average,0.3321609298240574,0
SP1,SP1,46102,Espanol vs Getafe,A,A,closing_average,0.2857189761100554,1
SP1,SP1,46102,Levante vs Oviedo,H,H,closing_average,0.41017326082121996,1
SP1,SP1,46102,Levante vs Oviedo,D,H,closing_average,0.2944503972666438,0
SP1,SP1,46102,Levante vs Oviedo,A,H,closing_average,0.29537634191213635,0
SP1,SP1,46102,Osasuna vs Girona,H,H,closing_average,0.4668113582926388,1
SP1,SP1,46102,Osasuna vs Girona,D,H,closing_average,0.26962380177247236,0
SP1,SP1,46102,Osasuna vs Girona,A,H,closing_average,0.2635648399348887,0
SP1,SP1,46102,Sevilla vs Valencia,H,A,closing_average,0.43090367052068707,0
SP1,SP1,46102,Sevilla vs Valencia,D,A,closing_average,0.29916242093474454,0
SP1,SP1,46102,Sevilla vs Valencia,A,A,closing_average,0.26993390854456834,1
SP1,SP1,46103,Barcelona vs Vallecano,H,H,closing_average,0.7830104321907599,1
SP1,SP1,46103,Barcelona vs Vallecano,D,H,closing_average,0.1323397913561848,0
SP1,SP1,46103,Barcelona vs Vallecano,A,H,closing_average,0.08464977645305514,0
SP1,SP1,46103,Celta vs Alaves,H,A,closing_average,0.48364648573416846,0
SP1,SP1,46103,Celta vs Alaves,D,A,closing_average,0.29018789144050106,0
SP1,SP1,46103,Celta vs Alaves,A,A,closing_average,0.22616562282533054,1
SP1,SP1,46103,Ath Bilbao vs Betis,H,H,closing_average,0.4697638242816758,1
SP1,SP1,46103,Ath Bilbao vs Betis,D,H,closing_average,0.2699792093572849,0
SP1,SP1,46103,Ath Bilbao vs Betis,A,H,closing_average,0.26025696636103923,0
SP1,SP1,46103,Real Madrid vs Ath Madrid,H,H,closing_average,0.46976467083705686,1
SP1,SP1,46103,Real Madrid vs Ath Madrid,D,H,closing_average,0.24724456359845096,0
SP1,SP1,46103,Real Madrid vs Ath Madrid,A,H,closing_average,0.2829907655644921,0
SP1,SP1,46115,Vallecano vs Elche,H,H,closing_average,0.5493986737102393,1
SP1,SP1,46115,Vallecano vs Elche,D,H,closing_average,0.24985950320332695,0
SP1,SP1,46115,Vallecano vs Elche,A,H,closing_average,0.20074182308643362,0
SP1,SP1,46116,Sociedad vs Levante,H,H,closing_average,0.5988377734412903,1
SP1,SP1,46116,Sociedad vs Levante,D,H,closing_average,0.2217394585619872,0
SP1,SP1,46116,Sociedad vs Levante,A,H,closing_average,0.1794227679967225,0
SP1,SP1,46116,Mallorca vs Real Madrid,H,H,closing_average,0.17352961599888897,1
SP1,SP1,46116,Mallorca vs Real Madrid,D,H,closing_average,0.21287873527301343,0
SP1,SP1,46116,Mallorca vs Real Madrid,A,H,closing_average,0.6135916487280976,0
SP1,SP1,46116,Betis vs Espanol,H,D,closing_average,0.5294835298901993,0
SP1,SP1,46116,Betis vs Espanol,D,D,closing_average,0.2533550223668158,1
SP1,SP1,46116,Betis vs Espanol,A,D,closing_average,0.21716144774298496,0
SP1,SP1,46116,Ath Madrid vs Barcelona,H,A,closing_average,0.2924320352681851,0
SP1,SP1,46116,Ath Madrid vs Barcelona,D,A,closing_average,0.23585598824393827,0
SP1,SP1,46116,Ath Madrid vs Barcelona,A,A,closing_average,0.47171197648787655,1
SP1,SP1,46117,Getafe vs Ath Bilbao,H,H,closing_average,0.2881880227172294,1
SP1,SP1,46117,Getafe vs Ath Bilbao,D,H,closing_average,0.3318221247483592,0
SP1,SP1,46117,Getafe vs Ath Bilbao,A,H,closing_average,0.37998985253441137,0
SP1,SP1,46117,Valencia vs Celta,H,A,closing_average,0.40440009530309207,0
SP1,SP1,46117,Valencia vs Celta,D,A,closing_average,0.29262491368205107,0
SP1,SP1,46117,Valencia vs Celta,A,A,closing_average,0.30297499101485675,1
SP1,SP1,46117,Oviedo vs Sevilla,H,H,closing_average,0.3370676059519676,1
SP1,SP1,46117,Oviedo vs Sevilla,D,H,closing_average,0.32096198655494523,0
SP1,SP1,46117,Oviedo vs Sevilla,A,H,closing_average,0.34197040749308716,0
SP1,SP1,46117,Alaves vs Osasuna,H,D,closing_average,0.35134551674319353,0
SP1,SP1,46117,Alaves vs Osasuna,D,D,closing_average,0.3037438660876641,1
SP1,SP1,46117,Alaves vs Osasuna,A,D,closing_average,0.3449106171691424,0
SP1,SP1,46118,Girona vs Villarreal,H,H,closing_average,0.32217103357419774,1
SP1,SP1,46118,Girona vs Villarreal,D,H,closing_average,0.26741108452475904,0
SP1,SP1,46118,Girona vs Villarreal,A,H,closing_average,0.4104178819010432,0
SP1,SP1,46122,Real Madrid vs Girona,H,D,closing_average,0.7169195512414122,0
SP1,SP1,46122,Real Madrid vs Girona,D,D,closing_average,0.1634427992467468,1
SP1,SP1,46122,Real Madrid vs Girona,A,D,closing_average,0.1196376495118412,0
SP1,SP1,46123,Sociedad vs Alaves,H,D,closing_average,0.5162026099578151,0
SP1,SP1,46123,Sociedad vs Alaves,D,D,closing_average,0.26169603067499264,1
SP1,SP1,46123,Sociedad vs Alaves,A,D,closing_average,0.2221013593671923,0
SP1,SP1,46123,Elche vs Valencia,H,H,closing_average,0.36299988522520454,1
SP1,SP1,46123,Elche vs Valencia,D,H,closing_average,0.27815671678499404,0
SP1,SP1,46123,Elche vs Valencia,A,H,closing_average,0.3588433979898014,0
SP1,SP1,46123,Barcelona vs Espanol,H,H,closing_average,0.722459436379163,1
SP1,SP1,46123,Barcelona vs Espanol,D,H,closing_average,0.16652433817250215,0
SP1,SP1,46123,Barcelona vs Espanol,A,H,closing_average,0.11101622544833474,0
SP1,SP1,46123,Sevilla vs Ath Madrid,H,H,closing_average,0.4238631098686225,1
SP1,SP1,46123,Sevilla vs Ath Madrid,D,H,closing_average,0.2731834494239966,0
SP1,SP1,46123,Sevilla vs Ath Madrid,A,H,closing_average,0.3029534407073808,0
